NOMENUM;ARIMA RMSE;LSTM RMSE;Prophet RMSE;ARIMA R2;LSTM R2;Prophet R2
Visconde do Rio Branco;805.036106666412;22151.21431273598;516.2564206986959;-4.668239979993172;-6.38178891286545;-1289.645225454425
Cruzeta;489.74384007536605;12956.859282833915;307.7905405077455;-54.31160490444815;-1.5256084889637869;-1340.0673728353884
Mutunópolis;236.74350329819057;57618.53924029813;45.742524405974315;-1.9760127271849397;-48.94488664275779;-1344.8402677419085
Barrocas;93.50437335796651;1652.3031387880349;67.19582379695119;-2.5366267694147853;0.9589279859376568;-1345.8204754779947
Santópolis do Aguapeí;2.7901159304524707;2248.1802393703542;11.666567132199198;-2.2078123483315166;0.9239623306514084;-1348.6982160763437
Derrubadas;163.53989608021243;7321.97991141083;37.46511660538093;-2.8568803322425462;0.19346427246290443;-1347.7475056958167
Sandovalina;178.04599225192877;2697.709594653171;205.95931279856774;-1.2916150466790453;0.8905144164709481;-1351.4001534320091
Tangará;477.61000777721506;3092.5634724559022;70.0169383200971;-17.05169685008649;0.8561188871594996;-1344.371627878558
Itaguajé;64.7106175494594;3571.97332520787;47.4073424536855;-3.9837499460816215;0.8080522797954437;-1348.4483417733827
Imaculada;20.85084855474434;1037.2389006824533;159.4555800395869;-3.7637856979397526;0.983814573917678;-1348.6517743843249
Sena Madureira;1195.344158769027;8931.064289858694;1617.9112151894383;-1.9468996983717815;-0.19997714796697696;-1296.7846776896947
Belmonte;156.21097884762463;8812.282579986486;75.89002874466104;-1.3652735638127038;-0.1682704029730866;-1339.714152890618
Balneário Pinhal;229.8337932056868;4753.708261582083;206.25833868004472;-1.3071615450347864;0.6600370455730638;-1320.4343040363444
São Miguel;59.11899600849659;2564.903958011461;162.96170110917015;0.28317481295799285;0.9010288173742828;-1324.5126434187328
Cerro Corá;248.68991122591692;32151.212258287076;341.5348729872989;-0.9380218614653799;-14.551104848931177;-1347.4375522664707
Bituruna;2.4159485806833433e+111;5072.778159228414;263.1544630943861;-3.620361071318744e+219;0.6128687008706801;-1329.8606142923543
General Carneiro;67.59004110948237;8239.406868287937;285.2571203177888;-1.9644735095959232;-0.02131201866696064;-1347.2862000686923
Fátima;756.0607590315882;623.1183991472014;31.608131577707358;-486.3296957403749;0.9941587244391874;-1347.1011698442405
Cafelândia;75.01093155846182;15144.277272871846;134.26652815326375;0.6029626787467959;-2.450353951947794;-1308.0127409403858
Itaporanga;84.53641365719835;1799.43705714353;230.74861416807718;0.600593354600622;0.9512875622001692;-1327.6076472236703
São José do Hortêncio;66.71962315338003;7049.810331820543;102.3103784071132;-1.8443910646476946;0.2523102791498132;-1346.2266712176681
Mascote;68.83874376032918;5869.69059499694;52.83516627745802;-1.410543428057311;0.4816811985883842;-1346.1938378295777
Várzea Nova;63.58089831635052;7040.86383497164;62.94838156864685;-1.9991685661048733;0.2542067725250141;-1344.9715961437785
Angico;0.5838118013474589;2514.455327426513;42.889409197075885;-0.3648483183401119;0.9048838216110104;-1353.4146745275518
Campina do Monte Alegre;3.3920335201676486;1243.977340145118;44.229265411847;-4.521418164371657;0.976719543971204;-1349.3965643553345
Barra do Jacaré;3399461.808751245;17331.15519417473;69.09410988450645;-21864811199.701138;-3.5187838376479457;-1350.0309297970261
Colares;75.75323413414056;2710.7696551882977;42.17046510453236;-2.000702810772177;0.8894517746543248;-1346.3684511032957
Caturité;45.62116870155726;2409.661571847816;154.7061168314242;-0.8743241829015136;0.9126468344367182;-1346.279109189198
Alto Rio Doce;154.499588249814;42872.39388152854;56.00618093998074;-1.2700125749521813;-26.65171120052177;-1345.1298130075115
Rubelita;180.2658478398625;3325.9253893545233;49.41910603548635;-18.535667146605018;0.8335853525893272;-1350.3968573896389
Auriflama;207.52126346090958;10280.320866775866;49.151333640167444;-66.90886450833952;-0.5899368833061043;-1335.6027846121908
Sertãozinho;90.50029732048804;8012.229360035465;2948.991437830458;-22.632045171029308;0.03423093471043692;-1158.44673537047
Balneário Barra do Sul;178.77834004080742;5299.563070673571;200.84350150369846;-2.717158991199943;0.5774805804392763;-1336.4117652668629
Pedras Grandes;13.614850551908331;3345.833193604579;109.09101496253751;0.2307789998837193;0.831587192735592;-1346.1088675192543
Sapeaçu;144.16373778910767;10936.629213014774;92.72143303120083;-0.7236904722688193;-0.7994240514725188;-1332.0601628079153
Alegrete;1038.1839887863136;886.0358742825799;1064.197927563204;0.13355341614191607;0.9881894762669822;-1200.0083370477314
Montividiu do Norte;394.5449361736312;10560.75380324924;384.94164970625184;-5.8746619010597785;-0.6778625507001526;-1350.8485511866822
Sacramento;4.718003486756e+31;10384.062823199532;1387.4671471809902;-3.1542570508576405e+57;-0.6221879018728325;-1292.2733741174482
Barra do Guarita;4.776310208331054;6275.090763816171;15.690658300326538;-10.50138772305459;0.4076115694536584;-1354.0982624533585
Luzinópolis;455.36669055728765;17108.17025172593;198.30947261182192;-32.62776648586323;-3.4032533203110935;-1353.6429043251226
Ipatinga;4317.428672888303;3923.9617338783723;4204.524621840554;-3.2678685202729696;0.7683586585240212;-985.1877526229458
Cristália;85.99010582888458;10160.603319802885;26.844353177540494;-2.784017363513865;-0.553121876824402;-1350.2560748984465
São João do Cariri;7.293046055661891;9107.590207904446;120.95460723227372;-1.9766405819187294;-0.24788196254151162;-1349.8902466159477
Santa Rita;292.2610125371791;565.7196114794589;1300.1911058680703;0.21899851630524847;0.9951853024234639;-1237.2133679566277
Capivari do Sul;220.4251075078256;6297.3828151211255;130.5481707749756;-9.400291049961657;0.4033952130920967;-1341.3687129898537
Boa Vista do Sul;55.441186230790684;4433.069487128902;13.861557306103872;-2.0054733709248485;0.7043515394995716;-1349.8577551388876
Rio Claro;244.671783805815;5109.103604822678;1657.3041422763383;-1.082701928485113;0.6073044648394348;-1223.701054721835
Ibiara;28.042392566770392;14416.240885276617;28.258940178649212;-2.3950496248233395;-2.126587629117026;-1347.4868616085141
Rio do Pires;28.75436739674596;6406.348999494757;55.07766845322615;-2.397261768411959;0.3825699927666315;-1351.0642583682086
Santos;7126.017052611193;620.6088766037321;4093.94360807251;-4.582451803119596;0.9942056795429349;-712.042801044958
Formoso;832.7354746233466;9249.704396242827;60.086663760527856;-3933.5271491932353;-0.2871295224432244;-1348.6119338639621
Belo Oriente;143.55462397848143;52207.329119906295;90.5362211297203;-3.1083638312940476;-40.00430881147064;-1325.1490573839428
Nova Floresta;120.79888593438544;1165.4424906398212;351.1156136916374;-1.891166172737368;0.9795662422621795;-1343.3383605802712
Novo Santo Antônio;131.65730490523376;12612.240577822045;131.39590589876983;-3.2529155105182106;-1.3930459450484913;-1349.6888479759975
Campos de Júlio;16.697876222154395;1655.1825818037937;113.24817427351033;0.7154544749210172;0.9587847100821182;-1340.5148289623592
Mantenópolis;4.632196235330393e+35;9446.285570379612;250.55276342532673;-2.8942943135931047e+67;-0.34242083952504454;-1335.846779642629
Serra Talhada;1682.0661688550026;1105.8536154917217;4333.911073518608;-1.8716111371710533;0.9816023721930013;-1155.4565153350006
Cambuquira;359.42124666154297;3859.1879173160637;418.8079358031826;-2.4603091294304544;0.7759430617152736;-1341.7130299926716
Barreiras do Piauí;0.5047133012153493;5803.070106035405;9.39134331305896;-1.2613891808357272e+27;0.4933801770782784;-1354.326986216568
São Braz do Piauí;57.854556667450005;32382.739677908718;45.39796824924845;-1.1985264281552728;-14.775884626515221;-1354.3481692994196
Taguaí;136.25055998206753;4893.603094163417;217.2210894420245;-31.717612302205282;0.6397333771563254;-1322.78305329726
Figueira;129.762768035663;1247.1068355620023;97.03778200119824;-4.680787913758185;0.9766022625372985;-1340.6784196906149
Nova Laranjeiras;12.421278719434138;6427.250267664837;219.54814114429482;0.8627678398364395;0.3785345828591443;-1339.6861468925742
General Câmara;43.272330371678855;804.1316361351678;102.41650539927606;0.3952669470012705;0.9902720609427249;-1343.304162551869
Santa Maria do Herval;17.951490057295207;3669.3293740568315;84.05678186595698;0.17113985494190087;0.7974464125586188;-1345.8561936539008
Pedra Preta;441.5980880594066;8624.92928610805;620.7617958954046;-2.8805421791967025;-0.11912250800120772;-1331.4200635007714
Renascença;37.770749389193874;2557.144068322897;215.79337050085115;0.8338940139899931;0.9016267685692105;-1340.0921870300297
Getúlio Vargas;98.91099715283565;13836.856058501196;595.3723849013031;0.49886908955733;-1.8803243140399126;-1322.2817735875963
Axixá do Tocantins;70.41609452894336;10984.36803138504;133.78887188172268;-2.4891273127616222;-0.8151674510014724;-1344.743242970671
Nova Santa Rita;0.048258009702143494;166.17168650839972;14.40924244221457;-2.882958710869437e+24;0.9995845865061933;-1353.9599118221545
Abaiara;173.28191498258846;18826.389512525024;135.60763860363468;-2.1483131917652485;-4.332128708930543;-1346.2126641581767
São Desidério;327.31980147247407;4366.49125307163;85.68056440359052;-1.9728834333248808;0.7131652708617018;-1313.8904542680316
Orocó;140.63837336660126;6821.939453437807;60.22565505077161;-1.9830700947233968;0.29986423138605245;-1340.2339496169106
Belmiro Braga;149.31418187847942;33297.1449275136;194.34106921313162;-1.6691518220881747;-15.679404347044393;-1349.4313590119536
Bozano;31.947962457452913;2423.191082697672;81.91508203055291;0.41369250700285;0.9116631581682875;-1350.5792810291423
Iapu;61.71555360100272;1498.8327182462483;657.6166541113877;-1.0683650038421173;0.9662034107199229;-1333.9680244352082
Pirapó;21.919561131972436;9384.619366590501;43.17446913843622;-4.192660554250098;-0.3249511595590244;-1353.5178139060968
Campina da Lagoa;160.1425562957208;3717.9294350716013;64.68062809393761;-1.5340906277689954;0.7920452571516855;-1324.9607952618449
Indaial;517.6820668848275;2190.339870924419;1397.9079120867361;0.12991017791023718;0.9278245397889774;-1218.5878818350006
Acorizal;250.51173385681406;5428.667680621404;293.569168601375;-2.1914829083429517;0.5566435224525896;-1345.1471758066205
Teodoro Sampaio;263.20147269378697;11724.604489894904;192.93750921780125;-3.9335087458534925;-1.068059107093228;-1322.6759420384599
Imbituba;1536.1522958511234;9260.474570593282;1525.8196850910485;-1.0518151821612416;-0.29012868424328575;-1276.8651427715322
Guajará-Mirim;277.00486948600883;15472.825233586575;509.2276499280322;-0.7627166378979044;-2.6016854768862325;-1294.2278143140247
Brasiléia;279.78551380191504;4417.0638694938425;66.61030258408033;-1.849649602254464;0.7064825657366725;-1320.8949024250853
Cachoeira do Piriá;76.42814324890053;2042.0208371466024;378.64605932321615;-1.5716747907550337;0.9372683251049111;-1337.5288104929639
Mocajuba;275.82129822342984;20602.575348213326;487.5911923559798;-12.776362546361584;-5.385715512370472;-1317.4329548215758
Gonçalves Dias;72.77271591879713;9860.82611921852;31.370937586575984;-2.6296342263111687;-0.46282759982282884;-1341.4842760137878
Governador Archer;0.05792447425239485;13353.245878423904;195.41059669543995;-2.5959948608065416e+23;-1.682503122090385;-1347.3852079262601
Humberto de Campos;4.358621839080414;21294.15743508906;365.8484259005197;0.22410632267790087;-5.821619093514349;-1335.577413452686
